Day_of_Week,Accident_Location_A,Accident_Location_A_Chainage_km,Accident_Location_A_Chainage_km_RoadSide,Causes_D,Road_Feature_E,Road_Condition_F,Weather_Conditions_H,Vehicle_Type_Involved_J_V1,Vehicle_Type_Involved_J_V2,Year,Month,Day,Hour
3,2,465.3,1,2,4,1,1,1,5.0,2017.0,2.0,8.0,18
6,2,507.15,1,3,4,1,1,5,5.0,2016.0,5.0,3.0,0
5,2,15.195,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,11
2,2,497.0,1,2,4,2,3,6,5.0,2017.0,7.0,6.0,1
5,2,431.6,2,2,4,1,1,12,9.0,2017.0,7.0,6.0,19
7,2,196.5,1,2,4,1,1,10,5.0,2022.0,4.0,6.0,21
6,2,466.85,2,3,4,1,10,1,5.0,2017.0,7.0,6.0,21
7,2,36.19,1,3,4,1,1,1,5.0,2023.0,11.0,2.0,9
7,2,239.0,2,3,4,4,2,1,5.0,2017.0,7.0,6.0,14
6,2,195.8,2,3,4,1,2,1,5.0,2017.0,4.0,11.0,19
1,2,188.0,1,3,2,1,1,1,5.0,2017.0,7.0,6.0,9
3,2,254.2,1,3,4,1,1,5,1.0,2022.0,5.0,7.0,19
7,2,212.3,2,4,2,1,2,10,5.0,2017.0,3.0,12.0,19
2,2,465.5,1,2,4,1,1,5,5.0,2022.0,4.0,7.0,14
4,2,162.0,1,2,4,2,3,5,1.0,2017.0,7.0,6.0,0
4,2,424.5,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,13
7,2,216.4,2,3,2,1,1,5,5.0,2017.0,1.0,10.0,9
7,1,496.75,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,22
5,2,274.8,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,17
3,2,491.9,1,2,4,1,1,11,5.0,2017.0,7.0,6.0,18
1,2,402.22,2,3,4,1,1,5,5.0,2015.0,7.0,12.0,6
7,2,452.52,1,2,4,1,3,6,5.0,2015.0,4.0,1.0,13
6,2,505.2,2,2,4,1,1,9,5.0,2016.0,12.0,3.0,0
7,2,244.1,1,2,4,1,1,8,5.0,2017.0,7.0,6.0,21
4,2,222.4,2,3,4,4,3,1,5.0,2017.0,7.0,6.0,5
4,2,472.2,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,14
7,2,24.0,1,4,4,1,1,3,5.0,2017.0,7.0,6.0,5
1,2,403.2,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,19
7,2,187.8,2,2,2,2,10,5,1.0,2014.0,8.0,6.0,12
1,2,679.095,2,2,4,1,1,1,5.0,2022.0,4.0,9.0,4
7,1,58.84,2,2,4,1,1,1,5.0,2022.0,2.0,7.0,9
2,1,496.55,2,3,4,1,1,5,1.0,2017.0,2.0,5.0,15
3,1,498.2,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,10
3,2,38.06,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,10
3,2,112.0,1,3,4,1,1,5,5.0,2022.0,5.0,7.0,17
6,2,35.45,1,1,4,1,1,6,5.0,2023.0,1.0,9.0,8
2,2,209.4,2,3,4,2,1,5,5.0,2018.0,9.0,1.0,9
7,2,449.4,2,2,4,1,3,5,5.0,2017.0,10.0,12.0,1
6,2,445.02,1,3,4,1,2,5,5.0,2017.0,7.0,6.0,10
4,2,222.4,1,2,2,2,10,5,5.0,2017.0,7.0,6.0,18
7,2,151.35,2,4,4,2,1,1,5.0,2017.0,8.0,10.0,9
3,2,211.5,1,2,2,4,12,6,1.0,2014.0,4.0,6.0,5
3,2,166.6,2,2,2,2,3,1,5.0,2017.0,7.0,6.0,18
7,2,109.75,1,4,4,1,1,1,5.0,2022.0,9.0,7.0,15
5,2,212.6,1,2,4,4,1,5,13.0,2017.0,7.0,6.0,10
2,2,208.95,2,2,2,1,1,11,5.0,2017.0,7.0,6.0,5
3,2,97.5,1,2,4,1,1,1,5.0,2022.0,7.0,6.0,18
3,1,496.5,1,2,4,1,10,6,5.0,2015.0,6.0,5.0,22
6,2,176.3,1,2,2,3,9,5,5.0,2013.0,7.0,12.0,4
5,2,404.22,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
6,2,200.2,2,2,4,1,1,1,5.0,2022.0,3.0,6.0,8
1,2,169.9,1,2,3,6,12,5,5.0,2017.0,7.0,6.0,18
3,2,136.6,2,2,4,1,1,15,6.0,2017.0,7.0,6.0,22
3,2,461.8,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
3,2,452.75,1,3,4,1,1,1,5.0,2016.0,9.0,11.0,0
7,2,156.25,1,2,4,1,2,1,5.0,2018.0,2.0,12.0,12
6,2,231.0,2,4,2,1,3,2,1.0,2017.0,7.0,6.0,4
6,2,443.3,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,4
1,2,452.35,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,19
5,2,488.7,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,16
3,2,514.0,1,3,4,1,1,11,5.0,2015.0,11.0,3.0,21
6,2,39.65,2,2,4,1,1,6,5.0,2023.0,12.0,5.0,18
3,2,512.6,2,2,4,1,1,9,5.0,2016.0,12.0,10.0,4
6,2,235.0,2,2,2,1,10,6,6.0,2014.0,10.0,5.0,6
5,2,243.8,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,11
3,2,228.5,2,4,4,1,2,5,5.0,2017.0,7.0,6.0,20
4,2,250.2,1,3,4,1,1,1,10.0,2017.0,7.0,6.0,23
4,2,191.0,2,2,4,3,3,1,6.0,2015.0,11.0,6.0,0
4,2,422.52,2,3,4,1,1,5,6.0,2016.0,1.0,12.0,19
5,2,31.3,2,5,4,1,1,1,5.0,2023.0,6.0,4.0,23
5,2,669.525,2,2,4,1,1,5,5.0,2022.0,9.0,6.0,2
6,2,209.4,2,2,2,4,8,5,10.0,2014.0,1.0,2.0,1
2,1,494.3,1,3,4,1,1,5,5.0,2017.0,4.0,4.0,6
1,2,151.5,2,3,2,2,3,6,5.0,2017.0,9.0,1.0,1
1,2,243.0,1,4,4,1,2,1,5.0,2017.0,7.0,6.0,16
5,2,411.0,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,22
5,2,504.5,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,5
5,2,219.9,1,2,2,1,1,11,5.0,2017.0,7.0,6.0,5
2,2,180.6,1,2,2,1,1,1,5.0,2017.0,7.0,6.0,5
2,2,23.87,2,4,4,1,1,6,5.0,2017.0,7.0,6.0,20
6,2,224.6,1,2,2,4,12,6,5.0,2014.0,11.0,1.0,9
5,2,415.92,2,1,4,1,1,9,5.0,2017.0,7.0,6.0,22
6,2,513.0,1,2,4,1,1,5,5.0,2015.0,5.0,12.0,11
2,2,438.86,2,4,4,1,1,9,5.0,2017.0,7.0,6.0,12
6,2,189.6,2,2,2,2,2,6,5.0,2017.0,11.0,3.0,17
1,2,421.45,1,3,4,1,10,1,5.0,2015.0,1.0,6.0,14
1,2,69.34,1,4,4,1,1,6,5.0,2022.0,12.0,6.0,13
3,1,501.25,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,8
2,2,202.6,1,2,4,1,3,3,5.0,2017.0,7.0,6.0,5
3,2,25.5,1,2,4,1,1,1,1.0,2017.0,7.0,6.0,9
2,2,500.45,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,11
1,1,499.25,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,4
4,2,159.9,1,4,2,1,1,1,5.0,2017.0,6.0,7.0,5
3,2,57.2,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,11
6,2,492.4,1,4,4,1,1,9,5.0,2017.0,7.0,6.0,7
5,2,264.2,1,3,4,1,1,11,5.0,2017.0,7.0,6.0,3
4,2,233.1,1,3,2,4,7,5,5.0,2014.0,10.0,7.0,22
7,2,437.12,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,17
6,2,158.4,2,4,4,1,1,1,5.0,2022.0,8.0,7.0,23
1,2,19.395,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,13
5,2,320.58,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,5
3,2,210.6,2,2,4,1,2,5,5.0,2017.0,7.0,6.0,22
7,2,241.4,1,4,4,1,1,11,5.0,2015.0,5.0,4.0,16
2,2,488.6,1,2,4,1,1,11,9.0,2017.0,7.0,6.0,8
1,2,130.6,2,5,4,1,1,1,5.0,2017.0,7.0,6.0,18
7,2,113.3,1,2,4,1,1,11,5.0,2017.0,7.0,6.0,23
7,2,248.0,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,14
4,2,85.85,1,2,4,1,5,5,5.0,2022.0,10.0,8.0,16
2,1,496.3,1,3,4,1,1,8,5.0,2016.0,5.0,4.0,23
6,2,511.9,2,3,4,1,2,5,5.0,2017.0,7.0,6.0,4
4,2,169.2,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,16
4,2,492.35,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,12
3,2,427.18,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,1
5,2,154.1,1,2,2,4,10,11,5.0,2017.0,7.0,6.0,7
3,2,203.4,2,2,2,1,2,5,5.0,2017.0,7.0,6.0,20
7,2,116.5,2,2,4,1,1,11,6.0,2017.0,7.0,6.0,16
1,2,185.4,2,2,2,2,1,1,5.0,2017.0,7.0,6.0,3
7,1,500.11,1,2,4,1,1,5,1.0,2017.0,7.0,6.0,1
3,1,492.05,2,2,4,1,4,6,5.0,2017.0,7.0,6.0,6
3,2,405.0,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,11
6,2,491.9,1,1,4,1,1,1,6.0,2017.0,7.0,6.0,22
2,2,228.0,1,3,2,1,10,1,5.0,2017.0,7.0,6.0,7
5,2,436.16,2,3,4,1,5,6,5.0,2017.0,7.0,6.0,23
5,2,170.5,1,3,2,1,1,3,5.0,2017.0,7.0,6.0,10
4,2,202.6,2,3,4,1,1,1,5.0,2018.0,10.0,5.0,6
3,2,465.5,2,2,4,1,3,6,5.0,2022.0,6.0,9.0,12
5,2,403.7,1,3,4,1,1,1,5.0,2017.0,10.0,2.0,7
4,1,501.25,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,22
5,2,212.0,1,3,4,1,1,5,5.0,2018.0,8.0,6.0,0
1,2,507.25,2,3,4,1,1,5,5.0,2015.0,2.0,11.0,0
2,2,510.4,1,2,4,1,1,5,5.0,2017.0,4.0,4.0,1
5,2,188.1,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,11
1,2,80.6,1,2,4,1,3,5,5.0,2017.0,7.0,6.0,2
5,2,470.0,2,2,4,1,1,5,5.0,2016.0,8.0,1.0,1
1,2,477.92,1,2,4,1,1,5,5.0,2017.0,11.0,12.0,3
1,2,18.895,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,20
2,2,2.9,1,2,4,1,1,15,5.0,2017.0,7.0,6.0,3
7,2,491.5,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,12
5,2,419.26,2,1,4,1,1,11,5.0,2017.0,7.0,6.0,3
3,2,511.25,2,3,4,1,1,9,5.0,2017.0,7.0,6.0,23
1,2,132.2,2,2,4,1,1,8,5.0,2022.0,10.0,7.0,16
6,2,225.3,1,4,2,1,1,1,5.0,2017.0,1.0,4.0,9
2,2,511.7,1,3,4,1,2,6,5.0,2017.0,7.0,6.0,3
1,2,504.25,2,3,4,1,1,9,5.0,2016.0,4.0,4.0,20
3,2,189.6,2,4,4,1,1,6,5.0,2017.0,4.0,10.0,4
7,2,411.48,2,2,4,1,1,1,5.0,2015.0,1.0,3.0,6
1,2,188.2,1,3,2,4,9,5,6.0,2013.0,2.0,12.0,5
4,2,171.9,2,1,2,1,3,6,5.0,2017.0,7.0,6.0,14
1,2,224.1,2,3,2,2,4,2,5.0,2017.0,7.0,6.0,8
6,1,500.65,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,10
4,2,178.65,2,2,1,2,9,6,5.0,2014.0,2.0,1.0,5
3,2,496.1,1,1,4,1,2,9,5.0,2017.0,11.0,10.0,17
1,2,94.9,1,5,4,1,1,5,3.0,2017.0,7.0,6.0,18
4,2,170.3,2,1,4,1,3,6,9.0,2017.0,7.0,6.0,11
5,2,246.6,2,5,4,1,1,11,5.0,2017.0,7.0,6.0,20
1,2,411.48,1,3,4,1,4,5,1.0,2017.0,7.0,6.0,11
3,2,500.82,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,11
6,2,184.5,1,2,2,1,2,6,5.0,2017.0,11.0,11.0,23
6,2,222.6,2,2,4,1,2,1,5.0,2017.0,7.0,6.0,15
6,1,504.8,2,4,4,1,1,12,8.0,2017.0,7.0,6.0,22
7,2,447.12,1,3,4,1,2,5,5.0,2017.0,7.0,6.0,6
1,1,492.25,1,2,4,1,1,11,5.0,2017.0,7.0,6.0,12
2,2,203.8,2,2,4,1,3,6,5.0,2017.0,7.0,6.0,2
6,2,491.62,2,4,4,1,1,5,5.0,2017.0,7.0,6.0,7
4,2,408.84,2,3,4,1,1,5,5.0,2015.0,2.0,4.0,5
7,1,496.55,1,2,4,1,1,11,5.0,2017.0,7.0,6.0,9
5,2,508.1,2,3,4,1,4,1,5.0,2017.0,7.0,6.0,3
4,1,494.1,2,2,4,1,1,1,5.0,2016.0,6.0,10.0,20
3,1,497.05,1,3,4,1,1,9,5.0,2016.0,10.0,2.0,0
3,2,217.4,1,2,2,2,1,14,5.0,2017.0,7.0,6.0,18
3,2,190.7,1,2,2,1,2,1,5.0,2017.0,7.0,6.0,12
3,2,213.6,1,2,2,1,4,6,5.0,2017.0,7.0,6.0,8
3,2,479.75,1,2,4,1,1,5,5.0,2016.0,8.0,6.0,7
1,2,403.6,1,3,4,1,3,9,5.0,2017.0,7.0,6.0,17
2,2,194.0,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,2
7,2,229.9,1,3,4,1,2,6,5.0,2017.0,7.0,6.0,16
6,2,183.6,1,3,2,1,10,1,5.0,2014.0,5.0,7.0,2
1,2,219.8,1,2,2,2,10,5,6.0,2017.0,7.0,6.0,7
2,2,116.3,2,2,4,1,1,3,14.0,2017.0,7.0,6.0,2
7,2,186.5,1,2,4,2,2,10,5.0,2018.0,10.0,6.0,13
1,2,490.65,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,15
4,2,417.9,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,22
4,2,229.5,1,3,2,6,8,1,1.0,2017.0,7.0,6.0,11
7,2,478.85,2,3,4,1,10,5,3.0,2017.0,7.0,6.0,9
6,2,442.3,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,5
3,2,129.8,2,2,4,1,1,6,6.0,2017.0,7.0,6.0,20
1,2,421.6,1,2,4,1,1,9,5.0,2016.0,7.0,3.0,21
5,2,139.5,2,3,4,1,1,10,5.0,2022.0,2.0,6.0,14
7,2,187.55,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,12
7,2,241.8,2,1,2,4,10,11,5.0,2017.0,7.0,6.0,3
5,2,241.3,1,3,2,1,2,6,5.0,2017.0,10.0,2.0,15
5,2,431.0,2,3,4,1,2,5,5.0,2017.0,7.0,6.0,22
1,2,432.0,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,17
5,2,423.72,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,23
3,2,490.5,1,2,4,1,1,11,5.0,2017.0,7.0,6.0,10
7,2,434.2,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,0
4,2,427.72,1,3,4,1,1,5,5.0,2017.0,11.0,5.0,0
7,1,494.8,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,3
3,2,482.9,2,2,4,1,3,6,5.0,2017.0,7.0,6.0,0
5,2,237.6,1,2,2,4,9,2,5.0,2017.0,7.0,6.0,6
4,2,12.39,2,1,4,1,1,6,6.0,2017.0,7.0,6.0,16
2,1,502.2,1,2,4,1,1,6,5.0,2017.0,12.0,9.0,12
2,2,168.4,2,3,2,4,11,9,11.0,2017.0,7.0,6.0,5
3,2,420.6,2,3,4,1,2,11,9.0,2017.0,11.0,10.0,11
3,2,500.15,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,20
3,2,463.95,2,2,4,2,1,5,5.0,2017.0,7.0,6.0,18
1,2,106.0,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,16
1,1,23.32,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,20
1,2,220.0,2,2,2,1,2,6,6.0,2014.0,7.0,7.0,1
5,2,483.55,2,2,4,1,1,5,6.0,2015.0,11.0,9.0,16
6,2,509.417,2,2,4,1,10,9,5.0,2015.0,9.0,5.0,22
1,2,18.945,2,2,4,1,1,6,5.0,2022.0,12.0,6.0,9
6,2,123.8,2,5,4,1,1,11,1.0,2022.0,11.0,11.0,4
4,2,39.52,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,9
7,2,188.0,1,2,1,1,2,5,5.0,2017.0,7.0,6.0,18
4,2,454.2,2,3,4,1,4,5,5.0,2016.0,8.0,9.0,6
4,2,219.5,2,2,4,4,2,6,5.0,2015.0,12.0,3.0,21
5,2,187.6,2,3,4,2,11,1,5.0,2017.0,7.0,6.0,4
4,1,494.45,1,3,4,1,1,9,5.0,2016.0,10.0,11.0,11
1,2,486.5,2,3,4,1,2,5,5.0,2016.0,11.0,7.0,9
5,2,157.05,1,3,4,1,2,5,5.0,2017.0,4.0,8.0,12
5,2,178.2,2,2,2,3,8,5,5.0,2017.0,7.0,6.0,18
4,1,495.7,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,13
7,2,199.595,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,11
1,2,517.2,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,10
1,2,179.6,1,3,4,1,1,8,5.0,2022.0,3.0,7.0,12
7,2,162.2,1,3,2,2,1,1,5.0,2017.0,12.0,3.0,0
2,1,499.1,2,2,4,1,2,11,6.0,2017.0,10.0,10.0,20
7,2,437.56,1,1,4,1,1,6,5.0,2016.0,11.0,9.0,16
5,2,428.505,1,3,4,1,3,6,5.0,2017.0,7.0,6.0,14
1,2,193.9,1,3,4,7,1,6,6.0,2017.0,7.0,6.0,15
5,2,460.84,2,2,4,1,1,6,5.0,2017.0,5.0,5.0,19
2,2,414.94,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,19
5,2,152.2,1,2,2,2,12,5,6.0,2017.0,7.0,6.0,10
7,2,139.6,2,2,4,1,1,1,6.0,2017.0,7.0,6.0,9
3,1,494.25,1,3,4,1,1,9,5.0,2017.0,7.0,6.0,5
3,1,494.7,2,2,4,1,1,5,6.0,2015.0,11.0,3.0,7
1,2,31.76,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,22
3,2,510.05,1,3,4,1,1,5,5.0,2015.0,4.0,11.0,22
1,2,38.4,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,6
2,2,450.18,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,23
4,2,208.8,2,3,2,1,8,1,5.0,2014.0,3.0,4.0,4
3,2,151.6,2,2,2,3,1,14,6.0,2014.0,10.0,9.0,18
4,2,210.8,1,3,2,2,1,9,5.0,2017.0,7.0,6.0,17
2,2,225.4,2,4,4,1,2,5,5.0,2018.0,10.0,4.0,12
3,2,501.85,2,3,4,1,1,5,5.0,2016.0,8.0,6.0,12
3,2,234.1,2,2,2,4,9,6,6.0,2017.0,7.0,6.0,10
6,2,171.6,2,2,2,1,12,6,1.0,2017.0,7.0,6.0,0
2,2,196.1,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,5
7,2,506.2,2,3,4,1,2,1,5.0,2016.0,3.0,7.0,0
3,1,495.5,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,22
5,2,177.0,2,2,2,4,3,11,5.0,2017.0,7.0,6.0,5
5,2,41.18,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,12
2,2,415.2,2,3,4,1,1,5,3.0,2017.0,7.0,6.0,5
4,2,162.6,1,4,4,1,2,5,5.0,2017.0,9.0,11.0,12
2,2,161.9,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,5
1,2,458.92,2,2,4,1,1,5,5.0,2017.0,8.0,5.0,19
1,2,164.4,1,3,2,3,2,5,14.0,2017.0,7.0,6.0,1
7,2,480.35,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,22
3,2,473.3,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,9
7,2,188.0,1,1,4,1,10,14,5.0,2015.0,8.0,3.0,17
5,1,501.4,1,3,4,1,1,9,5.0,2017.0,3.0,2.0,15
7,1,149.7,1,3,4,1,1,1,6.0,2022.0,1.0,10.0,13
2,1,484.97,1,1,4,1,4,6,5.0,2017.0,7.0,6.0,21
1,1,496.65,2,3,4,1,3,5,5.0,2017.0,7.0,6.0,6
7,1,501.95,1,2,4,1,1,9,5.0,2017.0,7.0,6.0,6
6,2,41.23,1,4,4,1,1,7,5.0,2017.0,7.0,6.0,0
6,2,493.55,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,11
4,2,219.5,1,4,4,1,1,5,5.0,2017.0,7.0,6.0,5
6,1,501.45,1,3,4,1,11,3,5.0,2017.0,7.0,6.0,5
3,2,488.05,1,3,4,1,1,11,5.0,2017.0,7.0,6.0,18
7,2,465.5,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,9
6,2,490.2,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
2,2,152.5,1,3,4,2,2,6,5.0,2017.0,7.0,6.0,13
3,2,479.8,1,5,4,1,1,5,5.0,2017.0,7.0,6.0,12
7,2,224.6,1,3,4,1,2,6,5.0,2017.0,7.0,6.0,21
5,2,506.6,1,3,4,1,2,1,5.0,2017.0,7.0,6.0,22
7,1,497.75,1,3,4,1,1,3,5.0,2017.0,3.0,9.0,3
7,2,183.7,2,1,2,4,8,9,5.0,2014.0,7.0,9.0,20
3,2,426.6,2,2,4,1,1,6,5.0,2017.0,8.0,11.0,18
3,1,491.11,2,1,4,1,1,1,5.0,2017.0,3.0,5.0,7
5,1,490.15,2,2,4,1,11,6,5.0,2017.0,7.0,6.0,21
5,2,219.8,1,2,4,3,3,6,6.0,2017.0,7.0,6.0,3
6,2,177.0,2,3,4,5,1,5,6.0,2017.0,7.0,6.0,7
5,2,433.54,1,3,4,1,1,1,1.0,2017.0,7.0,6.0,19
4,2,165.8,1,3,4,2,2,10,1.0,2017.0,7.0,6.0,19
3,2,183.5,1,2,2,1,1,5,5.0,2017.0,7.0,6.0,20
5,2,48.9,1,3,4,1,1,7,5.0,2017.0,7.0,6.0,12
5,2,458.3,1,2,4,1,1,8,5.0,2017.0,7.0,6.0,13
7,2,462.3,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,9
3,1,496.1,1,3,4,1,10,6,5.0,2015.0,10.0,6.0,13
3,2,719.995,2,2,4,1,1,6,5.0,2022.0,6.0,9.0,5
6,2,414.32,1,3,4,1,10,1,5.0,2017.0,7.0,6.0,19
4,2,158.2,1,3,4,3,2,14,14.0,2017.0,7.0,6.0,1
5,2,407.94,1,4,4,1,1,1,5.0,2016.0,11.0,11.0,6
4,2,703.595,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,15
4,2,211.6,2,2,4,1,2,1,5.0,2017.0,7.0,6.0,15
5,1,493.35,1,2,4,1,3,6,5.0,2015.0,2.0,1.0,9
6,2,706.195,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,16
4,2,476.75,2,2,4,1,1,5,5.0,2016.0,3.0,11.0,15
4,2,166.1,1,2,4,1,2,2,5.0,2017.0,7.0,6.0,9
6,2,187.5,2,3,2,4,10,5,1.0,2013.0,7.0,12.0,10
2,1,498.6,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,0
7,2,235.1,2,2,4,1,2,11,5.0,2017.0,5.0,11.0,16
3,2,467.38,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,15
6,1,490.9,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,15
4,2,436.65,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,15
6,2,139.6,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,0
4,2,235.0,2,1,2,1,3,1,6.0,2014.0,11.0,9.0,8
3,1,498.0,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,3
4,1,497.4,2,3,4,1,1,6,5.0,2016.0,8.0,12.0,19
5,2,215.8,2,2,2,4,1,11,5.0,2017.0,5.0,5.0,18
5,1,456.85,1,3,4,1,1,6,1.0,2015.0,10.0,4.0,23
2,2,488.9,1,3,4,1,1,6,5.0,2017.0,4.0,4.0,19
1,2,478.9,2,2,4,1,1,5,5.0,2017.0,4.0,12.0,18
7,2,180.6,2,2,2,1,8,5,5.0,2017.0,7.0,6.0,22
4,2,513.15,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,8
6,1,495.6,1,2,4,1,2,11,5.0,2017.0,11.0,3.0,20
1,2,162.5,2,2,4,1,1,8,5.0,2022.0,12.0,6.0,14
4,2,126.3,2,2,4,1,1,1,6.0,2022.0,7.0,9.0,8
2,2,452.3,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,19
2,2,227.25,2,2,4,3,1,1,1.0,2017.0,7.0,6.0,20
4,2,156.4,2,2,2,1,10,5,5.0,2017.0,7.0,6.0,15
3,2,221.2,2,3,2,2,2,6,5.0,2017.0,7.0,6.0,5
6,2,412.2,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,6
7,2,465.84,2,3,4,1,1,3,5.0,2017.0,7.0,6.0,8
3,2,53.7,2,3,4,1,1,1,5.0,2023.0,3.0,10.0,8
4,2,450.16,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,7
5,2,475.51,2,3,4,1,1,5,5.0,2017.0,3.0,3.0,11
5,2,500.6,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,22
3,2,432.8,2,2,4,1,4,1,5.0,2017.0,7.0,6.0,10
2,1,496.35,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,12
1,1,499.0,1,3,4,1,4,5,3.0,2016.0,5.0,9.0,10
4,2,450.6,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,8
7,2,52.564,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,6
1,1,497.5,2,2,4,1,10,9,5.0,2017.0,7.0,6.0,12
3,2,188.1,1,3,4,1,2,1,5.0,2017.0,7.0,6.0,23
7,2,413.54,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,6
4,2,270.6,1,3,4,1,1,11,5.0,2017.0,7.0,6.0,12
3,2,156.1,2,1,4,3,1,5,13.0,2015.0,8.0,4.0,20
4,2,478.25,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,23
2,2,46.0,1,2,4,1,1,1,5.0,2023.0,10.0,4.0,14
3,2,421.1,1,3,4,1,10,5,5.0,2015.0,6.0,5.0,7
7,2,166.8,1,1,2,2,1,6,5.0,2017.0,8.0,1.0,20
6,2,137.2,1,2,4,1,1,9,5.0,2022.0,3.0,6.0,18
6,1,402.3,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,14
7,2,203.0,2,2,2,3,3,5,5.0,2014.0,5.0,10.0,9
1,2,118.9,2,2,4,1,1,3,15.0,2022.0,4.0,9.0,3
3,2,461.7,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,7
1,2,223.0,1,3,4,1,2,5,6.0,2017.0,7.0,6.0,17
5,2,256.0,2,3,4,1,1,7,5.0,2017.0,7.0,6.0,17
4,1,496.5,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,14
2,2,222.6,1,2,4,2,2,5,5.0,2017.0,7.0,6.0,16
4,1,498.9,2,3,4,1,1,6,5.0,2017.0,11.0,5.0,17
4,2,247.9,2,2,4,1,5,8,5.0,2017.0,7.0,6.0,9
